"Genus"	"DataID.56"	"DataID.12"	"DataID.15"	"DataID.368"	"DataID.272"	"DataID.65"	"DataID.455"	"DataID.248"	"DataID.249"	"DataID.878"	"DataID.489"	"DataID.465"	"DataID.1092"	"DataID.1093"	"DataID.1099"	"DataID.986"	"DataID.1370"	"DataID.1446"	"DataID.1470"	"DataID.487"	"DataID.488"	"DataID.101"	"DataID.1487"
"154"	"Amphibolis"	NA	18.597463768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"155"	"Amphicarpa"	NA	47.8012452005143	2.7777	NA	NA	0.623374636971831	16.6807254888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"156"	"Amphilophium"	NA	20.89674780055	3.492087468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.52625392
"157"	"Amphimas"	NA	12	2.38	NA	NA	1.983333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"158"	"Amphipogon"	NA	8.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"159"	"Amphipterygium"	NA	36.446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"160"	"Amphirrhox"	NA	14.92537313	2.610597014725	NA	NA	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"161"	"Amphitecna"	NA	12.051672891	1.42866666666667	NA	NA	1.218701202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.556374	16.152038541
"162"	"Amsinckia"	NA	23.75	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"163"	"Amyema"	NA	3.04750779457143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"164"	"Amygdalus"	NA	7.898894154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"165"	"Amyxa"	NA	10.204081632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"166"	"Anabasis"	NA	NA	2.076875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA
"167"	"Anacamptis"	NA	49.8057142857143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"168"	"Anacardeaceae"	NA	NA	1.88854704125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"169"	"Anacardium"	NA	14.4572902449865	1.56155439725	NA	NA	1.510333253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.98346477
"170"	"Anacyclus"	NA	19.844973544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"171"	"Anadenanthera"	NA	NA	2.915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"172"	"Anagallis"	NA	42.6022392805	1.79503	NA	NA	0.721515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"173"	"Anagyris"	NA	10.4829314552	3.72	NA	NA	4.204735652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"174"	"Ananas"	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"175"	"Anaphalis"	NA	14.4682880462857	1.78243103024	NA	NA	NA	24.760307693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"176"	"Anarrhinum"	NA	15.311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"177"	"Anaxagorea"	NA	16.5421241021875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7696546405
"178"	"Anchusa"	NA	19.9313043478261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"179"	"Andersonia"	NA	3.867705711	0.94	NA	NA	2.430381394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"180"	"Andira"	NA	19.9566324451538	2.03756890516667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"181"	"Andromeda"	NA	9.05147748703704	1.34044666666667	NA	NA	2.206410621	NA	7.9	0.650025	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	0.427718715	NA
"182"	"Andropogon"	NA	18.4975976114898	1.27157571591954	NA	0.87497063333	0.748894827613636	36.8424588395349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"183"	"Androsace"	NA	23.5298251395417	1.9493226119	NA	NA	0.632896951	NA	NA	NA	NA	NA	NA	NA	NA	12.297048568	NA	NA	NA	NA	NA	NA	NA	NA
"184"	"Anemarrhena"	NA	NA	2.323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"185"	"Anemone"	NA	25.178833178	2.5464957211	NA	2.114707	1.403415019375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6544544	NA
"186"	"Anemopaegma"	NA	10.954094105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"187"	"Anethum"	NA	18.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"188"	"Anetium"	NA	30.303030303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"189"	"Aneurolepidium"	NA	NA	1.93466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"190"	"Angelica"	NA	22.4322989356429	3.06769136088462	NA	NA	0.890644923	NA	NA	1.117825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"191"	"Angophora"	NA	7.54030568309091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"192"	"Aniba"	NA	NA	1.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"193"	"Anigozanthos"	NA	17.339732037	3.546	NA	NA	2.045014301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"194"	"Aningeria"	NA	20.618556701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"195"	"Anisantha"	NA	28.321291375	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"196"	"Anisopogon"	NA	4.553251094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"197"	"Annona"	NA	19.55491731452	2.59099010975	NA	NA	2.4273099855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.680724469
"198"	"Anogeissus"	NA	6.877579092	1.44	NA	NA	2.09376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"199"	"Anomalocalyx"	NA	7.811644843	1.8359375	NA	NA	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"200"	"Anomospermum"	NA	11.3851347763333	1.59	NA	NA	1.43501805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"201"	"Anopterus"	NA	9.345794392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"202"	"Antennaria"	NA	18.2095657388824	1.54298259168333	NA	0.74	0.930486580857143	26.0851519333333	NA	NA	NA	NA	NA	NA	NA	4.8077045375	NA	NA	NA	NA	NA	NA	0.076504	NA
"203"	"Anthemis"	NA	24.2025352709231	2.62295953114	NA	NA	1.588828025	13.2074401852	NA	NA	NA	NA	NA	NA	NA	NA	0.507494	NA	NA	NA	NA	NA	0.128421	NA
"204"	"Anthericum"	NA	20.768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"205"	"Anthocephalus"	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"206"	"Anthodon"	NA	12.11831698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"207"	"Anthonotha"	NA	NA	2.571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"208"	"Anthoxanthum"	NA	27.659907211971	1.9938275468541	NA	0.800555555555555	1.341231238	NA	31.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"209"	"Anthoxantum"	NA	35.5107744103333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"210"	"Anthriscus"	NA	32.7794949291311	2.83946639748571	NA	NA	0.9074514735	NA	33.4	1.472075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.0801544	NA
"211"	"Anthurium"	NA	16.806722689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"212"	"Anthyllis"	NA	17.624587555	2.92395114438	NA	NA	1.359747344	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.713081	NA	NA	NA	NA	NA	NA	NA
"213"	"Antidesma"	NA	12.019230769	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"214"	"Antirhea"	NA	10.752688172	2.07	NA	NA	1.9251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"215"	"Antirrhinum"	NA	17.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"216"	"Antirrhoea"	NA	12.3996023375	2.07	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"217"	"Aparisthmium"	NA	NA	3.1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"218"	"Apeiba"	NA	17.2372739582037	2.45076328242857	NA	NA	2.88590604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.195397489
"219"	"Apera"	NA	28.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"220"	"Aphanes"	NA	25.4059595959444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"221"	"Aphelandra"	NA	26.7387794241111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"222"	"Apium"	NA	43.9886225951176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"223"	"Apocynum"	NA	19.41005972	1.77571960569091	NA	NA	0.570384485	27.9942238113333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"224"	"Apodytes"	NA	6.505	2.1205	NA	NA	3.2540700585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.091070891	NA
"225"	"Apollonias"	NA	7.0666384	1.2725	NA	NA	1.80071475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.478377583	NA
"226"	"Apophyllum"	NA	1.0565388365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"227"	"Apoplanesia"	NA	54.22	3.283262859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"228"	"Aporosa"	NA	16.7245389494545	1.54886547635	NA	NA	0.6455391865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"229"	"Aporostylis"	NA	29.789028764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"230"	"Aporusa"	NA	NA	1.644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"231"	"Aposeris"	NA	NA	2.537143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.641681	NA	NA	NA	NA	NA	NA	NA
"232"	"Appunia"	NA	30.7413144501429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"233"	"Aquilegia"	NA	22.8509746554286	2.32	NA	NA	0.78648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.25952	NA
"234"	"Arabidopsis"	NA	33.7504946476842	5.1854032755375	NA	NA	1.494552147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.6170166327143	NA	NA	NA	NA	NA
"235"	"Arabis"	NA	24.1090687736667	3.1536648	NA	NA	1.19748833333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"236"	"Araceae"	NA	NA	1.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"237"	"Arachis"	NA	NA	3.37333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"238"	"Aralia"	NA	14.35381535875	2.00120684383571	NA	NA	NA	21.6439449306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"239"	"Araucaria"	NA	2.5125070685	1.36636363636364	NA	NA	1.847133757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"240"	"Arbutus"	0.225580492	8.08742222204	1.37199354143482	3.32597705332258	NA	1.73950999747059	45.9143333333333	7.3	NA	NA	NA	NA	NA	NA	NA	0.139111111111111	5.9474	NA	NA	172.347	NA	6.8207028396	NA
"241"	"Archirhodomyrtus"	NA	12.527196591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"242"	"Archontophoenix"	NA	11.6175826515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"243"	"Arctagrostis"	NA	7.692307692	0.934166666666667	NA	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"244"	"Arctium"	NA	23.3692	4.73	NA	NA	1.340167887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.91017	NA
"245"	"Arctostaphylos"	NA	9.50687032659375	1.17323531549423	NA	NA	1.80497858716667	NA	NA	0.775125	NA	NA	66.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.452530649	NA
"246"	"Arctous"	NA	10.761888628	1.65011875	NA	NA	1.509714131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268491927	NA
"247"	"Ardisia"	NA	13.8805523553871	1.63222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.366889	NA	NA	NA	NA	NA	NA	18.7456602286667
"248"	"Areca"	NA	NA	1.2527467816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"249"	"Arenaria"	NA	21.4265566123333	1.8780199857	NA	NA	0.97514175125	16.2116179	NA	NA	NA	NA	NA	NA	NA	9.44558829	NA	NA	NA	NA	NA	NA	NA	NA
"250"	"Argemone"	NA	7.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"251"	"Argyranthemum"	NA	7.209285559	1.131794	NA	NA	1.569911457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31241238	NA
"252"	"Argyrodendron"	NA	4.098360655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"253"	"Argyroxiphium"	NA	4.24808836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"254"	"Arisaema"	NA	38	3.465	NA	NA	1.671842105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"255"	"Arisarum"	NA	NA	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"256"	"Aristida"	NA	7.6714221968	1.26050326682857	NA	0.39125	1.520211087	NA	NA	NA	NA	NA	NA	NA	NA	6.61	NA	NA	NA	NA	NA	NA	NA	NA
"257"	"Aristolochia"	NA	18.2256795981667	3.3392075	NA	NA	1.279801808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"258"	"Aristotelia"	NA	20.4107920198333	2.04264160741333	NA	NA	1.37040779330769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"259"	"Armeniaca"	NA	14.749262536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"260"	"Armeria"	NA	16.932380952381	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"261"	"Armoracia"	NA	18.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"262"	"Arnebia"	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"263"	"Arnica"	NA	18.4907548206	1.82642815	NA	NA	1.36965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"264"	"Arnoseris"	NA	32.818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"265"	"Aronia"	NA	29.616464961	1.735	NA	NA	1.700392764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"266"	"Arrabidaea"	NA	15.6527084211176	2.3851911682	NA	NA	2.6872419185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"267"	"Arrayan"	NA	10.607866518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"268"	"Arrhenatherum"	NA	29.5226573401778	3.31562962966667	NA	NA	1.16515211766667	NA	36.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"269"	"Artemisia"	NA	18.9653720388696	2.44142087220763	NA	NA	1.46272274552174	23.9803451363636	NA	NA	NA	NA	NA	NA	NA	12.06450959	0.745	NA	NA	NA	NA	NA	0.368595394666667	NA
"270"	"Arthrophyllum"	NA	11.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"271"	"Arthropodium"	NA	16.4771276595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"272"	"Arthropteris"	NA	24.224313432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"273"	"Artocarpus"	NA	8.44883653871429	2.04763636363636	NA	NA	2.299075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"274"	"Arum"	NA	33.26	4.245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"275"	"Aruncus"	NA	42.936	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"276"	"Arundina"	NA	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"277"	"Arundinaria"	NA	14.191362001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"278"	"Asarum"	NA	26.778	2.75166666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"279"	"Ascarina"	NA	22.661312348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"280"	"Asclepias"	NA	21.6105397380323	2.24030801634828	NA	1.78486201	1.1398459197	21.3531023590769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"281"	"Asimina"	NA	31.1712089355	2.2189349112	NA	NA	0.556701183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"282"	"Asparagaceae"	NA	NA	1.159836896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"283"	"Asparagus"	NA	16.3990909090909	2.9475	NA	NA	0.466809421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"284"	"Asperugo"	NA	69.792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"285"	"Asperula"	NA	22.8103200841667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"286"	"Asphodelus"	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"287"	"Aspidosperma"	NA	8.90264111756522	1.67137867430769	NA	NA	2.07922428183333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.0033374355	10.9047106425
"288"	"Asplenium"	NA	19.3286653236933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"289"	"Astelia"	NA	7.49288344555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"290"	"Aster"	NA	19.279993231936	1.97136167759706	NA	2.0130271375	1.21662548151515	24.435901647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93988895	NA
"291"	"Asteraceae"	NA	12.9537994345	2.05250104452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"292"	"Astragalus"	NA	23.4453013634355	4.55122667703684	NA	3.0658495	2.710506872625	NA	NA	3.12354	NA	NA	NA	NA	NA	23.0995905395	NA	NA	NA	NA	NA	NA	2.007478048	NA
"293"	"Astrantia"	NA	24.6529533872727	4.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"294"	"Astrebla"	NA	11.767145833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"295"	"Astrocaryum"	NA	12.6648635091	1.6695	NA	NA	1.247669373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.9077495	17.600541558
"296"	"Astroloma"	NA	6.220073879	0.98	NA	NA	2.1883955965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"297"	"Astronium"	NA	17.3637386371852	2.43655750277778	NA	NA	1.56912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.72232845
"298"	"Astrotricha"	NA	12.647915852	1.52917144755	NA	NA	1.31300679766667	NA	11.261607386	1.5877905267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.918495435	NA
"299"	"Atalaya"	NA	6.47	1.453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"300"	"Athyrium"	NA	26.5936309629375	3.1391005432	NA	NA	2.73195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"301"	"Atolla"	NA	14.55	0.184	NA	NA	0.126460481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"302"	"Atractocarpus"	NA	13.888888888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"303"	"Atractylis"	NA	7.217353567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"304"	"Atraphaxis"	NA	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"305"	"Atriplex"	0.2804121	16.0304478688246	2.22126073473448	3.644884392	NA	3.7274711795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2288558725	NA
"306"	"Atropa"	NA	30.6057142857143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"307"	"Attalea"	NA	16.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
